,date,individual_buy_count,corporate_buy_count,individual_sell_count,corporate_sell_count,individual_buy_vol,corporate_buy_vol,individual_sell_vol,corporate_sell_vol,individual_buy_value,corporate_buy_value,individual_sell_value,corporate_sell_value,individual_buy_mean_price,individual_sell_mean_price,corporate_buy_mean_price,corporate_sell_mean_price,individual_ownership_change
0,2024-08-05,124,6,84,2,9408643,3608645,8046267,4971021,60604518910,23198390250,51877920300,31924988860,6441.366614717978,6447.45200476196,6428.559819544455,6422.219672779495,1362376.0
1,2024-08-04,106,4,56,3,12483633,726977,5342837,7867773,80849321380,4704677390,34570829730,50983169040,6476.4256831324665,6470.500546806874,6471.56291051849,6480.0,7140796.0
2,2024-08-03,94,8,142,2,4947144,11615879,12842009,3721014,31714673260,74548398900,82471173300,23791898860,6410.703480634484,6421.983764378299,6417.800917175532,6393.928875301195,-7894865.0
3,2024-07-31,154,12,227,1,11174770,13780881,24930035,25616,74072796750,91786717730,165689269520,170244960,6628.574614958518,6646.170754272908,6660.43903361476,6646.039975015615,-13755265.0
4,2024-07-30,136,6,192,6,5259284,6038127,9298536,1998875,36858347690,42163760750,64961208120,14060900320,7008.2444093150325,6986.1759012386465,6982.920490079126,7034.407013945344,-4039252.0
5,2024-07-29,405,11,254,13,40938201,9067882,27099500,22906583,288447835000,63612540440,191729460960,160330914480,7045.933332537011,7075.018393697301,7015.148679702714,6999.337896883179,13838701.0
6,2024-07-27,108,6,80,3,4365128,5342165,1670878,8036415,29380139180,35876896170,11301649290,53955386060,6730.647802309577,6763.898555130895,6715.797091628581,6713.862594204008,2694250.0
7,2024-07-24,72,8,69,4,2615619,15649683,6344931,11920371,17430894290,104241960290,42289773480,79383081100,6664.156473094897,6665.127403276726,6660.963055290002,6659.447184991138,-3729312.0
8,2024-07-23,85,11,91,2,2821969,13679678,8587344,7914303,18699611980,90448619710,57101321910,52046909780,6626.441318100943,6649.474145905882,6611.896837776445,6576.309977012505,-5765375.0
9,2024-07-22,70,8,80,3,2217587,8484515,7300406,3401696,14527917690,55819158740,47939281780,22407794650,6551.227839088162,6566.659687146167,6578.9451418260205,6587.2419669482515,-5082819.0
10,2024-07-21,56,6,114,3,2561135,8811964,11179869,193230,16555352700,57265572000,72563140330,1257784370,6464.068742959665,6490.517941668189,6498.616199521469,6509.260311545826,-8618734.0
11,2024-07-20,53,8,87,3,1452871,10714210,6007631,6159450,9490289520,70111486100,39252486270,40349289350,6532.093709627352,6533.771177024688,6543.784945413614,6550.794202404435,-4554760.0
12,2024-07-17,69,5,82,5,1934220,6751598,3222416,5463402,12705551900,44167650400,21171281640,35701920660,6568.82459079112,6570.002643978928,6541.80690260291,6534.741660965091,-1288196.0
13,2024-07-14,110,8,144,10,5353383,10822194,8150067,8025510,34599894440,70967646820,53156813920,52410727340,6463.183082547989,6522.254837905013,6557.6025360476815,6530.516732269974,-2796684.0
14,2024-07-13,154,7,236,7,8281193,13538057,13469028,8350222,55040590280,91023480670,90194955640,55869115310,6646.456649422372,6696.4710178047,6723.526180307854,6690.734127787261,-5187835.0
15,2024-07-10,238,5,298,10,14452049,16821998,21902687,9371360,92764945740,108250983920,140727190200,60288739460,6418.80924566475,6425.1107729384985,6435.0848169165165,6433.296710402759,-7450638.0
16,2024-07-09,39,0,75,2,7973187,0,7632348,340839,48589890260,0,46510772360,2079117900,6094.161626962969,6093.900901793262,,6100.0,340839.0
17,2024-07-02,118,5,63,1,3958780,1471875,4713626,717029,25306768220,9381270450,30092661210,4595377460,6392.567462703156,6384.185170821784,6373.686929936306,6408.914367480255,-754846.0
18,2024-07-01,80,4,66,5,2795466,1017624,2727376,1085714,17648641100,6411095650,17182504610,6877232140,6313.309158473042,6300.01312983615,6300.06333380502,6334.294427445902,68090.0
19,2024-06-30,33,2,109,1,1373315,2782639,3061003,1094951,8441452170,17056480660,18751899420,6746033410,6146.770529703674,6126.063718330233,6129.605981947353,6161.03680438668,-1687688.0
20,2024-06-29,57,5,75,4,2049292,1123839,3082653,90478,12653707160,6929036620,19022855160,559888620,6174.672599122038,6170.936255232101,6165.506464893992,6188.118879727668,-1033361.0
21,2024-06-26,74,5,54,1,5211608,4105000,1997700,7318908,31422111640,24750150000,12039246400,44133015240,6029.254625443817,6026.553736797317,6029.269183922046,6030.0,3213908.0
22,2024-06-24,74,2,54,2,1697773,574041,2079200,192614,10096303520,3406788440,12356233350,1146858610,5946.79236859109,5942.782488457099,5934.74758771586,5954.180952578733,-381427.0
23,2024-06-23,50,4,39,3,776376,3218053,2710918,1283511,4584951790,19015184030,16015452080,7584683740,5905.581560996218,5907.759688784389,5908.909526971744,5909.325077852858,-1934542.0
24,2024-06-22,75,7,77,1,1070062,6272801,7108542,234321,6155254090,36457936460,41243903960,1369286590,5752.240608488106,5802.020155469293,5812.066485131602,5843.635824360599,-6038480.0
25,2024-06-19,43,2,54,2,2128338,1983673,3903718,208293,12280339830,11460012760,22537100900,1203251690,5769.9199234332145,5773.239998381031,5777.168293362868,5776.726486247738,-1775380.0
26,2024-06-18,60,2,65,3,2090197,2539166,2239436,2389927,11837573080,14418472840,12690288420,13565757500,5663.376743914569,5666.734133058502,5678.428602147319,5676.222537341098,-149239.0
27,2024-06-16,110,5,112,2,7841598,4291377,11906609,226366,44006887860,23560494910,66283887550,1283495220,5611.979581202709,5566.982803416153,5490.194618184327,5670.0,-4065011.0
28,2024-06-15,28,1,19,0,754621,370960,1125581,0,4150749120,2053868310,6204617430,0,5500.442102724414,5512.368661162546,5536.630121846021,,-370960.0
29,2024-06-12,29,1,42,2,754101,270924,713963,311062,4193306930,1508135550,3976609620,1724832860,5560.67016221965,5569.769890036318,5566.636953536785,5544.980936276369,40138.0
30,2024-06-11,20,1,34,0,507595,969005,1476600,0,2799248980,5360949740,8160198720,0,5514.729223101094,5526.343437626981,5532.427324936404,,-969005.0
31,2024-06-10,32,1,35,0,1787596,1372329,3159925,0,10032564060,7703466150,17736030210,0,5612.321833344895,5612.801003188367,5613.4251699118795,,-1372329.0
32,2024-06-09,59,3,30,1,5152747,1228967,4381714,2000000,28761195230,6857635860,24458831090,11160000000,5581.720823863466,5582.02363047885,5580.0,5580.0,771033.0
33,2024-06-08,25,1,13,2,557970,50000,574970,33000,3130609780,279500000,3220869780,189240000,5610.713443375092,5601.804928952815,5590.0,5734.545454545455,-17000.0
34,2024-06-05,48,1,31,2,1433908,397931,612999,1218840,8096356950,2251047920,3477743370,6869661500,5646.357332548531,5673.326334953238,5656.880011861353,5636.229119490663,820909.0
35,2024-06-02,26,3,44,2,1222781,584178,1606289,200670,7030163270,3372983590,9254207860,1148939000,5749.323280293037,5761.234659516438,5773.896980030059,5725.514526336772,-383508.0
