,date,individual_buy_count,corporate_buy_count,individual_sell_count,corporate_sell_count,individual_buy_vol,corporate_buy_vol,individual_sell_vol,corporate_sell_vol,individual_buy_value,corporate_buy_value,individual_sell_value,corporate_sell_value,individual_buy_mean_price,individual_sell_mean_price,corporate_buy_mean_price,corporate_sell_mean_price,individual_ownership_change
0,2024-08-05,36,1,35,0,1101242,674147,1775389,0,1887944268,1171664262,3059608530,0,1714.3772831039862,1723.3454358453275,1737.9952176602433,,-674147.0
1,2024-08-04,37,1,41,0,962898,2321029,3283927,0,1651153094,4039759134,5690912228,0,1714.7746635676883,1732.9594196216908,1740.5035154666314,,-2321029.0
2,2024-08-03,64,0,22,0,5147322,0,5147322,0,8688307286,0,8688307286,0,1687.9276808406391,1687.9276808406391,,,0.0
3,2024-07-31,74,0,38,0,3733226,0,3733226,0,6519662884,0,6519662884,0,1746.3884811688336,1746.3884811688336,,,0.0
4,2024-07-30,38,0,22,0,1385997,0,1385997,0,2515885789,0,2515885789,0,1815.2173410187756,1815.2173410187756,,,0.0
5,2024-07-29,42,0,34,0,2944737,0,2944737,0,5356231019,0,5356231019,0,1818.9166023994674,1818.9166023994674,,,0.0
6,2024-07-27,66,0,37,0,2107970,0,2107970,0,3864689320,0,3864689320,0,1833.370171302248,1833.370171302248,,,0.0
7,2024-07-24,64,1,28,1,3979215,391029,4349961,20283,7328143006,718589796,8010010041,36722761,1841.6051924814317,1841.398127707352,1837.6892660135181,1810.5192032736775,-370746.0
8,2024-07-23,70,1,47,1,3157115,3480570,6637681,4,5933143521,6502733721,12435869734,7508,1879.2928103664262,1873.526271298666,1868.2956300261164,1877.0,-3480566.0
9,2024-07-22,122,0,42,0,10071039,0,10071039,0,18802678176,0,18802678176,0,1867.0048021857526,1867.0048021857526,,,0.0
10,2024-07-21,74,0,44,1,3279436,0,3142762,136674,6236103916,0,5976626664,259477252,1901.5781725882134,1901.7115085393038,,1898.5121676397853,136674.0
11,2024-07-20,44,1,24,2,1784668,146000,1649232,281436,3486536842,284554000,3221090005,550000837,1953.605287930304,1953.0848328191546,1949.0,1954.2661102346538,135436.0
12,2024-07-17,51,1,40,0,2196563,228795,2425358,0,4333022950,458047410,4791070360,0,1972.6376844187944,1975.4074903581245,2001.9992132695209,,-228795.0
13,2024-07-14,39,0,22,0,1837168,0,1837168,0,3651806627,0,3651806627,0,1987.7369010346358,1987.7369010346358,,,0.0
14,2024-07-13,60,0,52,1,3390633,0,3190633,200000,6800512101,0,6405070767,395441334,2005.6762560265295,2007.4608289326914,,1977.20667,200000.0
15,2024-07-10,34,0,29,1,1195280,0,995280,200000,2363538231,0,1972466731,391071500,1977.392938056355,1981.8209257696326,,1955.3575,200000.0
16,2024-07-09,39,0,24,0,1516411,0,1516411,0,3003915303,0,3003915303,0,1980.937425935317,1980.937425935317,,,0.0
17,2024-07-08,50,0,37,1,2269753,0,2107845,161908,4549253245,0,4220927754,328325491,2004.294407805607,2002.4848857482405,,2027.852181485782,161908.0
18,2024-07-07,43,1,63,1,7837421,208645,6735505,1310561,16010259257,421146742,13767902114,2663503885,2042.7968916050318,2044.0786717551246,2018.4847084761197,2032.3387350913083,1101916.0
19,2024-07-06,47,0,66,1,6914092,0,6514092,400000,13966407740,0,13158407740,808000000,2019.9915968720115,2019.9910808751242,,2020.0,400000.0
20,2024-07-03,50,0,28,0,3965245,0,3965245,0,7524562320,0,7524562320,0,1897.628600502617,1897.628600502617,,,0.0
21,2024-07-02,53,0,26,1,6419409,0,6019409,400000,12310968703,0,11549211709,761756994,1917.772913830541,1918.6620661596512,,1904.392485,400000.0
22,2024-07-01,32,0,31,0,1184228,0,1184228,0,2230780755,0,2230780755,0,1883.7426196644565,1883.7426196644565,,,0.0
23,2024-06-30,32,0,34,0,2372722,0,2372722,0,4479481944,0,4479481944,0,1887.9084629383467,1887.9084629383467,,,0.0
24,2024-06-29,48,0,31,0,2826020,0,2826020,0,5383695703,0,5383695703,0,1905.0451529005456,1905.0451529005456,,,0.0
25,2024-06-26,42,0,53,1,3204544,0,2804544,400000,6215610157,0,5438810157,776800000,1939.6239081129795,1939.2850163876908,,1942.0,400000.0
26,2024-06-24,36,0,17,0,2093007,0,2093007,0,3991510865,0,3991510865,0,1907.070002632576,1907.070002632576,,,0.0
