,date,individual_buy_count,corporate_buy_count,individual_sell_count,corporate_sell_count,individual_buy_vol,corporate_buy_vol,individual_sell_vol,corporate_sell_vol,individual_buy_value,corporate_buy_value,individual_sell_value,corporate_sell_value,individual_buy_mean_price,individual_sell_mean_price,corporate_buy_mean_price,corporate_sell_mean_price,individual_ownership_change
0,2024-08-05,41,2,60,1,2840355,6752668,4593023,5000000,5496605061,13079493586,8905166393,9670932254,1935.1824194510898,1938.8464619053725,1936.93716113394,1934.1864508,-1752668.0
1,2024-08-04,57,1,54,0,3601765,2000000,5601765,0,7030633635,3892000000,10922633635,0,1951.996766862913,1949.8557392179073,1946.0,,-2000000.0
2,2024-08-03,84,1,34,0,3493784,1000000,4493784,0,6702066676,1917000000,8619066676,0,1918.2830638642802,1917.9975441632264,1917.0,,-1000000.0
3,2024-07-31,148,3,81,1,6828251,16700000,22411037,1117214,13940217752,34041383201,45704718821,2276882132,2041.5502816167714,2039.3843810529606,2038.4061797005988,2038.0,-15582786.0
4,2024-07-30,93,2,78,2,6751651,3353000,8273729,1830922,14680403122,7226049492,17863484504,4042968110,2174.3427084723426,2159.0608665089226,2155.0997590217717,2208.159664911995,-1522078.0
5,2024-07-29,85,1,77,1,5117325,2800000,7772325,145000,11244054189,6167897758,17097161351,314790596,2197.2523122920666,2199.748640336064,2202.820627857143,2170.969627586207,-2655000.0
6,2024-07-27,83,1,49,1,2603608,3000000,5603072,536,5854631024,6749574324,12602998812,1206536,2248.660713901632,2249.301599551103,2249.858108,2251.0,-2999464.0
7,2024-07-24,54,1,42,1,1668191,1019465,2686584,1072,3776839420,2293796250,6068233318,2402352,2264.032967447972,2258.7171359615036,2250.0,2241.0,-1018393.0
8,2024-07-23,101,1,45,0,3441596,650000,4091596,0,7845058298,1462500000,9307558298,0,2279.4826289895736,2274.7989532690913,2250.0,,-650000.0
9,2024-07-22,45,1,37,0,1294032,372701,1666733,0,2972286302,849758280,3822044582,0,2296.918702165016,2293.1354824078003,2280.0,,-372701.0
10,2024-07-21,77,1,58,1,3798558,130142,3706700,222000,8639277739,296642326,8433994507,501925558,2274.357200548208,2275.337768635174,2279.3742681071444,2260.925936936937,91858.0
11,2024-07-20,73,1,58,0,3067302,62988,3130290,0,7133143331,144577037,7277720368,0,2325.5432073529114,2324.9348680154235,2295.310805232743,,-62988.0
12,2024-07-17,55,0,63,0,2468456,0,2468456,0,5896337127,0,5896337127,0,2388.674186211948,2388.674186211948,,,0.0
13,2024-07-14,88,0,62,0,3014254,0,3014254,0,7000356096,0,7000356096,0,2322.4174525438134,2322.4174525438134,,,0.0
14,2024-07-13,89,1,55,0,2832168,600000,3432168,0,6578719619,1397839860,7976559479,0,2322.856419181348,2324.058577260787,2329.7331,,-600000.0
15,2024-07-10,80,0,45,0,3175830,0,3175830,0,7481140676,0,7481140676,0,2355.648972394618,2355.648972394618,,,0.0
16,2024-07-09,74,0,42,0,2490977,0,2490977,0,6013497834,0,6013497834,0,2414.1121471615356,2414.1121471615356,,,0.0
17,2024-07-08,103,0,85,1,6215482,0,6208782,6700,15364030667,0,15347840467,16190200,2471.8968966525845,2471.9567327375967,,2416.4477611940297,6700.0
18,2024-07-07,129,1,152,1,12689008,200000,12689008,200000,31584592404,492200000,31574792404,502000000,2489.1301513877206,2488.3578293906035,2461.0,2510.0,0.0
19,2024-07-06,21,0,58,0,3587901,0,3587901,0,8718599430,0,8718599430,0,2430.0,2430.0,,,0.0
